country,days,package_type,price
Sweden,67,unlimited,115.54
Sweden,68,unlimited,116.63
Sweden,69,unlimited,117.72
Sweden,70,unlimited,118.81
Sweden,71,unlimited,119.90
Sweden,72,unlimited,120.99
Sweden,73,unlimited,122.08
Sweden,74,unlimited,123.17
Sweden,75,unlimited,124.26
Sweden,76,unlimited,125.35
Sweden,77,unlimited,126.44
Sweden,78,unlimited,127.53
Sweden,79,unlimited,128.62
Sweden,80,unlimited,129.71
Sweden,81,unlimited,130.80
Sweden,82,unlimited,131.89
Sweden,83,unlimited,132.98
Sweden,84,unlimited,134.07
Sweden,85,unlimited,135.16
Sweden,86,unlimited,136.25
Sweden,87,unlimited,137.34
Sweden,88,unlimited,138.43
Sweden,89,unlimited,139.52
Sweden,90,unlimited,140.61
United Kingdom,1,unlimited,6.54
United Kingdom,2,unlimited,9.81
United Kingdom,3,unlimited,13.08
United Kingdom,4,unlimited,16.35
United Kingdom,5,unlimited,20.71
United Kingdom,6,unlimited,25.07
United Kingdom,7,unlimited,29.43
United Kingdom,8,unlimited,31.61
United Kingdom,9,unlimited,34.88
United Kingdom,10,unlimited,37.06
United Kingdom,11,unlimited,40.33
United Kingdom,12,unlimited,43.60
United Kingdom,13,unlimited,45.78
United Kingdom,14,unlimited,47.96
United Kingdom,15,unlimited,51.23
United Kingdom,16,unlimited,53.41
United Kingdom,17,unlimited,54.50
United Kingdom,18,unlimited,56.68
United Kingdom,19,unlimited,59.95
United Kingdom,20,unlimited,62.13
United Kingdom,21,unlimited,64.31
United Kingdom,22,unlimited,65.40
United Kingdom,23,unlimited,66.49
United Kingdom,24,unlimited,67.58
United Kingdom,25,unlimited,68.67
United Kingdom,26,unlimited,69.76
United Kingdom,27,unlimited,70.85
United Kingdom,28,unlimited,71.94
United Kingdom,29,unlimited,73.03
United Kingdom,30,unlimited,75.21
United Kingdom,31,unlimited,76.30
United Kingdom,32,unlimited,77.39
United Kingdom,33,unlimited,78.48
United Kingdom,34,unlimited,79.57
United Kingdom,35,unlimited,80.66
United Kingdom,36,unlimited,81.75
United Kingdom,37,unlimited,82.84
United Kingdom,38,unlimited,83.93
United Kingdom,39,unlimited,85.02
United Kingdom,40,unlimited,86.11
United Kingdom,41,unlimited,87.20
United Kingdom,42,unlimited,88.29
United Kingdom,43,unlimited,89.38
United Kingdom,44,unlimited,90.47
United Kingdom,45,unlimited,91.56
United Kingdom,46,unlimited,92.65
United Kingdom,47,unlimited,93.74
United Kingdom,48,unlimited,94.83
United Kingdom,49,unlimited,95.92
United Kingdom,50,unlimited,97.01
United Kingdom,51,unlimited,98.10
United Kingdom,52,unlimited,99.19
United Kingdom,53,unlimited,100.28
United Kingdom,54,unlimited,101.37
United Kingdom,55,unlimited,102.46
United Kingdom,56,unlimited,103.55
United Kingdom,57,unlimited,104.64
United Kingdom,58,unlimited,105.73
United Kingdom,59,unlimited,106.82
United Kingdom,60,unlimited,107.91
United Kingdom,61,unlimited,109.00
United Kingdom,62,unlimited,110.09
United Kingdom,63,unlimited,111.18
United Kingdom,64,unlimited,112.27
United Kingdom,65,unlimited,113.36
United Kingdom,66,unlimited,114.45
United Kingdom,67,unlimited,115.54
United Kingdom,68,unlimited,116.63
United Kingdom,69,unlimited,117.72
United Kingdom,70,unlimited,118.81
United Kingdom,71,unlimited,119.90
United Kingdom,72,unlimited,120.99
United Kingdom,73,unlimited,122.08
United Kingdom,74,unlimited,123.17
United Kingdom,75,unlimited,124.26
United Kingdom,76,unlimited,125.35
United Kingdom,77,unlimited,126.44
United Kingdom,78,unlimited,127.53
United Kingdom,79,unlimited,128.62
United Kingdom,80,unlimited,129.71
United Kingdom,81,unlimited,130.80
United Kingdom,82,unlimited,131.89
United Kingdom,83,unlimited,132.98
United Kingdom,84,unlimited,134.07
United Kingdom,85,unlimited,135.16
United Kingdom,86,unlimited,136.25
United Kingdom,87,unlimited,137.34
United Kingdom,88,unlimited,138.43
United Kingdom,89,unlimited,139.52
United Kingdom,90,unlimited,140.61
Turkey,1,unlimited,6.54
Turkey,2,unlimited,9.81
Turkey,3,unlimited,13.08
Turkey,4,unlimited,16.35
Turkey,5,unlimited,20.71
Turkey,6,unlimited,25.07
Turkey,7,unlimited,29.43
Turkey,8,unlimited,31.61
Turkey,9,unlimited,34.88
Turkey,10,unlimited,37.06
Turkey,11,unlimited,40.33
Turkey,12,unlimited,43.60
Turkey,13,unlimited,45.78
Turkey,14,unlimited,47.96
Turkey,15,unlimited,51.23
Turkey,16,unlimited,53.41
Turkey,17,unlimited,54.50
Turkey,18,unlimited,56.68
Turkey,19,unlimited,59.95
Turkey,20,unlimited,62.13
Turkey,21,unlimited,64.31
Turkey,22,unlimited,65.40
Turkey,23,unlimited,66.49
Turkey,24,unlimited,67.58
Turkey,25,unlimited,68.67
Turkey,26,unlimited,69.76
Turkey,27,unlimited,70.85
Turkey,28,unlimited,71.94
Turkey,29,unlimited,73.03
Turkey,30,unlimited,75.21
Turkey,31,unlimited,76.30
Turkey,32,unlimited,77.39
Turkey,33,unlimited,78.48
Turkey,34,unlimited,79.57
Turkey,35,unlimited,80.66
Turkey,36,unlimited,81.75
Turkey,37,unlimited,82.84
Turkey,38,unlimited,83.93
Turkey,39,unlimited,85.02
Turkey,40,unlimited,86.11
Turkey,41,unlimited,87.20
Turkey,42,unlimited,88.29
Turkey,43,unlimited,89.38
Turkey,44,unlimited,90.47
Turkey,45,unlimited,91.56
Turkey,46,unlimited,92.65
Turkey,47,unlimited,93.74
Turkey,48,unlimited,94.83
Turkey,49,unlimited,95.92
Turkey,50,unlimited,97.01
Turkey,51,unlimited,98.10
Turkey,52,unlimited,99.19
Turkey,53,unlimited,100.28
Turkey,54,unlimited,101.37
Turkey,55,unlimited,102.46
Turkey,56,unlimited,103.55
Turkey,57,unlimited,104.64
Turkey,58,unlimited,105.73
Turkey,59,unlimited,106.82
Turkey,60,unlimited,107.91
Turkey,61,unlimited,109.00
Turkey,62,unlimited,110.09
Turkey,63,unlimited,111.18
Turkey,64,unlimited,112.27
Turkey,65,unlimited,113.36
Turkey,66,unlimited,114.45
Turkey,67,unlimited,115.54
Turkey,68,unlimited,116.63
Turkey,69,unlimited,117.72
Turkey,70,unlimited,118.81
Turkey,71,unlimited,119.90
Turkey,72,unlimited,120.99
Turkey,73,unlimited,122.08
Turkey,74,unlimited,123.17
Turkey,75,unlimited,124.26
Turkey,76,unlimited,125.35
Turkey,77,unlimited,126.44
Turkey,78,unlimited,127.53
Turkey,79,unlimited,128.62
Turkey,80,unlimited,129.71
Turkey,81,unlimited,130.80
Turkey,82,unlimited,131.89
Turkey,83,unlimited,132.98
Turkey,84,unlimited,134.07
Turkey,85,unlimited,135.16
Turkey,86,unlimited,136.25
Turkey,87,unlimited,137.34
Turkey,88,unlimited,138.43
Turkey,89,unlimited,139.52
Turkey,90,unlimited,140.61
